,0,1
413,0.14043798,4.8742776
414,6.165986,0.7095496
415,7.7319164,-0.46246237
416,9.407089,-1.0153855
417,-4.038518,-5.169504
418,9.536588,-1.7297335
419,7.8922963,-3.8798664
420,7.863237,-3.8497703
421,8.24214,-3.4017975
422,6.7156134,0.3873955
423,1.9169638,-3.2556715
424,-3.3794286,5.3741393
425,-5.167804,3.9478652
426,6.881593,0.055740315
427,7.193234,-1.0689696
428,7.0251546,-1.643595
429,1.9533957,-1.7762841
430,3.8082247,1.6703951
431,-0.588091,2.4784205
432,9.282143,-2.1315572
433,-4.2612057,5.250129
434,-3.56179,5.2646027
435,-4.490254,0.26176405
436,-2.8866107,4.182095
437,-3.4776444,5.828207
438,-3.4237485,6.1058517
439,-6.812649,1.2987142
440,-3.9014537,-0.119149566
441,1.145806,3.4154906
442,0.688968,3.705264
443,1.1552275,3.1604257
444,0.7995504,3.1161466
445,5.3311934,0.7156454
446,5.7867274,1.1518254
447,7.792656,0.2633183
448,-1.5035652,1.9109868
449,-2.3640764,1.1895953
450,-0.86813235,2.1105719
451,-5.2074585,-4.68804
452,0.6918009,0.9282947
453,2.605194,1.3179464
454,-5.555719,-1.1754205
455,-5.191772,3.7124958
456,-5.848422,-0.8427501
457,5.792543,0.43286112
458,0.9937205,3.4344451
459,0.21021289,6.171075
460,3.6551633,18.041153
461,-4.787799,-1.2697773
462,-5.554483,-3.3568196
463,-5.6549964,3.107398
464,7.1436453,0.79248995
465,-0.29598224,-2.1408052
466,-0.9110863,-2.495524
467,-0.5558367,-2.8140633
468,-2.8340302,-1.6077017
469,-2.7617493,-1.8521456
470,-4.873327,-0.69629174
471,1.0154753,-1.102192
472,-3.371462,-1.2396541
473,-4.669443,0.02617985
474,-3.1781263,-3.4135966
475,-4.270949,-0.6001245
476,-4.1029215,-0.43851572
477,0.883943,1.6367074
478,-7.914434,-0.06708527
479,-8.140609,-0.0032233503
480,6.8218703,0.71582395
481,2.321253,-0.70929533
482,1.9948028,-0.6405181
483,6.3703656,0.53245825
484,-5.091695,4.203227
485,-5.2231145,3.4292753
486,-5.723733,2.8868558
487,-5.574013,3.2415793
488,-4.567472,5.258097
489,-5.747459,1.7993287
490,-5.6693397,2.990135
491,3.6495514,18.557123
492,1.7104417,-4.4801316
493,-7.8508677,0.11451354
494,0.16449599,-2.0951324
495,2.6872926,-4.6291094
496,5.1200905,0.7542381
497,5.1881814,0.8175171
498,5.0498986,0.9464159
499,4.9438663,0.8058269
500,5.101855,0.8296935
501,4.9496193,0.7345885
502,4.0773435,0.60620236
503,6.374852,0.690991
504,3.0609822,-2.6672628
505,9.675232,-2.3747988
506,9.500202,-2.4236903
507,5.063461,-5.211035
508,-3.4576104,-5.7446995
509,-4.9365287,-2.6869586
510,4.3476343,-5.655695
511,1.5634478,-4.604618
512,-5.2099767,-2.7221544
513,-5.02446,-2.4148006
514,-1.006812,5.9975123
515,1.8057401,-4.986572
516,-3.7306025,-5.492088
517,-4.524123,-5.3244886
518,-4.3225193,-5.541335
519,2.55874,-6.8340673
520,1.5953066,-4.489228
521,2.7180796,-7.1011305
522,2.792516,-7.069314
523,-5.133248,-2.9927046
524,-1.2067513,-0.83065736
525,1.6636533,-4.08898
526,3.4234226,-6.293594
527,-3.6324208,-5.479018
528,1.452347,-4.807585
529,2.3688135,-6.585341
530,3.4542153,-0.4288
531,3.4905314,-0.5977011
532,-5.7078977,-3.3762918
533,2.1264133,-6.7401314
534,-3.532733,-6.028366
535,4.5593996,-0.48654547
536,2.5088203,-6.780571
537,2.5373003,-6.9193716
538,1.5887651,-4.5630813
539,0.9381634,3.5445325
540,5.028065,-5.2376204
541,2.8751698,-6.6584
542,2.5501463,-6.8366346
543,2.5951147,-7.1201243
544,3.7034433,-2.128634
545,4.520124,0.47970968
546,4.108957,-0.13750722
547,3.9872224,0.27766168
548,-10.5466175,1.3379167
549,1.7340968,-3.9832373
550,-7.7950377,-2.1405623
551,3.554351,-0.5202427
